Date,Close,High,Low,Open,Volume
2008-09-23,3.8120739459991455,4.081359253475696,3.806663666273228,3.962645686311606,1280364400
2008-09-24,3.8682754039764404,3.9355967314644973,3.7612824366233637,3.824997178438825,1047015200
2008-09-25,3.9650485515594482,4.051003879867907,3.8625638462890817,3.901032878405246,1006045600
2008-09-26,3.854149580001831,3.9010339895792403,3.696665618262227,3.754068834702486,1126451200
2008-09-29,3.163503408432007,3.5968846049370202,3.023150174134407,3.5950813127254917,2622057200
2008-09-30,3.415958881378174,3.4562312057704236,3.194760040872069,3.2533650345200074,1626682400
2008-10-01,3.279512405395508,3.3768877774228123,3.2275184830204635,3.363664236410434,1296484000
2008-10-02,3.0084242820739746,3.269594935896967,3.0054191957289764,3.2461529350590994,1609364400
2008-10-03,2.917360544204712,3.2007710358595567,2.844629140212931,3.1256362446734784,2294398400
2008-10-06,2.9495179653167725,2.9687524830621173,2.630943920257328,2.7637832551746926,2107417200
2008-10-07,2.679631233215332,3.050499503439089,2.67331971047637,3.019843937116468,1878772000
2008-10-08,2.6985654830932617,2.895119539560752,2.5750425618841817,2.581954781486555,2207741200
2008-10-09,2.667008638381958,2.879191226582799,2.6026922133223125,2.805558593425565,1617383600
2008-10-10,2.909245729446411,3.0054193310165664,2.5546057993689946,2.5756438123312213,2219299600
2008-10-13,3.3137733936309814,3.32188820722688,3.036072859725149,3.1421645274424437,1539076000
2008-10-14,3.128040075302124,3.498307721813882,3.099788692435007,3.4941000391648758,1980994400
2008-10-15,2.9438071250915527,3.215798101371982,2.942003832755551,3.1208261094425183,1584175600
2008-10-16,3.0622220039367676,3.1085055174987293,2.7571719840284863,2.9985066593989917,1980521200
2008-10-17,2.9272775650024414,3.066729584048468,2.5813543622954467,2.9933972902872203,1762227600
2008-10-20,2.958533763885498,3.006320210721846,2.8142741815952883,2.998806291634155,1549170000
2008-10-21,2.749656915664673,2.9423046097653023,2.739738809076062,2.9137528860040858,2193660000
2008-10-22,2.911348819732666,3.042985747392747,2.79293563439217,2.9263758543594642,2248808800
2008-10-23,2.952223062515259,2.9828786389959228,2.761980486401468,2.9005302737336955,1675430400
2008-10-24,2.8966212272644043,2.9423038123956466,2.708181265814392,2.7147929338150902,1590058400
2008-10-27,2.767690896987915,2.934190919319944,2.7607778733294808,2.8572518310461996,1208771200
2008-10-28,3.002713441848755,3.020446018132508,2.7761055103780383,2.8680708165349373,1634133200
2008-10-29,3.1421658992767334,3.2921361305513064,3.0036161204862424,3.0312658059810644,1950978400
2008-10-30,3.33721661567688,3.3717793200140798,3.2341308039540873,3.2527644248390635,1638089600
2008-10-31,3.233530044555664,3.329403292388882,3.159897404752129,3.2278196181696646,1659756000
2008-11-03,3.2145955562591553,3.2789119807645246,3.1514817279302023,3.1836396392328927,1057938000
2008-11-04,3.33571457862854,3.3597576764008883,3.2058803258444235,3.305659903879717,1398681200
2008-11-05,3.1045982837677,3.2975455977414576,3.0952810703242686,3.2732021480820785,1256455200
2008-11-06,2.978369951248169,3.0889688763060796,2.9453101922748783,3.0369757508144555,1319074400
2008-11-07,2.9525222778320312,3.000909613132128,2.8767858146274947,2.9825771464448296,1095253600
2008-11-10,2.881594657897949,3.0174392373759793,2.840119746595578,3.010527019669955,1123822000
2008-11-11,2.848235607147217,2.920365303564017,2.772799473087656,2.849437200292999,1224538000
2008-11-12,2.708482503890991,2.8022518931607263,2.705177070070848,2.777907648946176,1178976400
2008-11-13,2.898426055908203,2.898426055908203,2.585261289296931,2.700969745957616,1854087200
2008-11-14,2.7120890617370605,2.8247926085132744,2.7048764953974294,2.8178795876838123,1405266800
2008-11-17,2.6489758491516113,2.721406892968312,2.6225287633654606,2.6591945064917337,1162526400
2008-11-18,2.7021713256835938,2.734630386575961,2.6105065749785004,2.6940573128354632,1209695200
2008-11-19,2.5933759212493896,2.752362193920033,2.5909717319343373,2.6880467691339383,1171900800
2008-11-20,2.4190614223480225,2.598184242409039,2.404334736010409,2.5618188512188453,1716814400
2008-11-21,2.4818742275238037,2.5281577174720504,2.378487897256681,2.462338364212257,1569271200
2008-11-24,2.79353666305542,2.8488360246869577,2.5497970584584495,2.560916960277835,1442257600
2008-11-25,2.7289199829101562,2.8464319329344767,2.649576719997226,2.844027743629039,1235292800
2008-11-26,2.8551478385925293,2.862661758291844,2.700369238500769,2.7024730798392387,899836000
2008-11-28,2.7851216793060303,2.8479349639344442,2.7607774310685222,2.846131671425492,297774400
2008-12-01,2.6727185249328613,2.773099804315096,2.6724181768065844,2.7439471765312353,923767600
2008-12-02,2.77911114692688,2.784521225948787,2.59968792764161,2.705778844949384,1148722400
2008-12-03,2.8821959495544434,2.8921140563960592,2.6688115945795645,2.686843713576552,1338680000
2008-12-04,2.747253179550171,2.861458889615539,2.6766254308527273,2.838016690261069,1091370000
2008-12-05,2.825094223022461,2.8398209141466983,2.6706153441072766,2.7153965151027495,1043795200
2008-12-08,2.9970035552978516,3.02946161255165,2.8791910678545527,2.9236712742800854,1185142000
2008-12-09,3.0072214603424072,3.1136137074880152,2.9215676780630506,2.9465128221035948,1203496000
2008-12-10,2.9516217708587646,2.9900910091328146,2.9002295377507488,2.9414033136094018,938047600
2008-12-11,2.8551478385925293,3.0426858525451776,2.850038910894381,2.925775393379102,1040617200
2008-12-12,2.953425884246826,2.9753649452587414,2.780914671093912,2.789029489351856,1041174400
2008-12-15,2.8476343154907227,2.8915126228808257,2.795039493326602,2.8849009523119915,891758000
2008-12-16,2.8680710792541504,2.899627897294389,2.7875260159330275,2.8244931130526068,1093506400
2008-12-17,2.679631233215332,2.7379356750421464,2.6453686812038226,2.7358318341291588,1293860400
2008-12-18,2.687746524810791,2.7298223505065624,2.6579921958293906,2.684139738846349,857416000
2008-12-19,2.7048768997192383,2.7331274763804014,2.668811855663871,2.7030734067564794,801920000
2008-12-22,2.5768449306488037,2.7057770709070543,2.5452879293061885,2.7054765223047466,844740400
2008-12-23,2.5960803031921387,2.640860856038159,2.581654166114022,2.6108067883392643,635031600
2008-12-24,2.5558083057403564,2.592173703031678,2.541081817565358,2.5888680678931046,271334000
2008-12-26,2.5789504051208496,2.6273377613531923,2.5618197245007712,2.603895555594077,308324800
2008-12-29,2.602992534637451,2.6333477530850584,2.556709037423209,2.600287796936821,686000000
2008-12-30,2.5933759212493896,2.6462712963139814,2.5461903704122095,2.6273371267370713,967601600
2008-12-31,2.565124988555908,2.6369543451249635,2.564824640393177,2.5837588132811304,607541200
2009-01-02,2.727416515350342,2.736133029106292,2.559414415173827,2.581053117938397,746015200
2009-01-05,2.8425254821777344,2.890612289339047,2.78632385702353,2.800149303126289,1181608400
2009-01-06,2.795640707015991,2.9203652297349914,2.776706536789406,2.8836994855639615,1289310400
2009-01-07,2.7352311611175537,2.7800117175574526,2.7126904079010545,2.759275059232921,753048800
2009-01-08,2.7860219478607178,2.799546837571058,2.706077813682429,2.7177994115158275,673500800
2009-01-09,2.7223079204559326,2.8064597567164404,2.709084378619268,2.8013508297212075,546845600
2009-01-12,2.6646041870117188,2.734630228518923,2.6312438831606757,2.718701147394582,617716400
2009-01-13,2.6360533237457275,2.697063330100096,2.595180088439653,2.651982411291393,798397600
2009-01-14,2.564523935317993,2.622227695587023,2.5461906605060856,2.5918732721969144,1021664000
2009-01-15,2.5059173107147217,2.528157710608624,2.405837216575054,2.4214651447753925,1831634000
2009-01-16,2.474360942840576,2.535971828120703,2.416356842994571,2.5335676388868444,1047625600
2009-01-20,2.3502373695373535,2.4644430912542385,2.3502373695373535,2.4623392499013783,919914800
2009-01-21,2.4893879890441895,2.4908909333510385,2.3835974426621,2.3860016319063893,1089270000
2009-01-22,2.655588388442993,2.70487779316154,2.5792509942820603,2.6459714280761006,1409528400
2009-01-23,2.655588388442993,2.700970457857152,2.5996881134661876,2.6093048731996884,763770000
2009-01-26,2.6940572261810303,2.734029401833484,2.6537838999204633,2.670614426944292,692238400
2009-01-27,2.726816415786743,2.7514612145029242,2.6970628898371993,2.7105869827021123,618038400
2009-01-28,2.8311045169830322,2.8551476135657565,2.7499579625329833,2.7685915830812653,861406000
2009-01-29,2.7950387001037598,2.835311213960416,2.783016754723762,2.7977432365477246,592729200
2009-01-30,2.7087838649749756,2.813672152160432,2.705177079906644,2.78301738826265,651478800
2009-02-02,2.750258684158325,2.764985173100288,2.6718174589722032,2.6778284345675876,558247200
2009-02-03,2.7944376468658447,2.8064595950247013,2.713291904393327,2.762580286778129,599309200
2009-02-04,2.8115687370300293,2.892715494673802,2.7980448458838736,2.8016516314984248,808421600
2009-02-05,2.8990273475646973,2.9227699004966414,2.7836192153082813,2.7881272467253058,749246400
2009-02-06,2.9970035552978516,3.0054187186414216,2.9152561109365154,2.915856807096796,687209600
2009-02-09,3.0808537006378174,3.0955801847175692,2.990390554128948,3.00541838942243,715010800
2009-02-10,2.9402005672454834,3.080853529910081,2.9170589220263854,3.0453901920049447,849060800
2009-02-11,2.909846067428589,2.954626625544612,2.8782892525043215,2.896322176765814,674973600
2009-02-12,2.9834790229797363,2.9979051623352713,2.8800926606595647,2.8800926606595647,817188400
2009-02-13,2.9801743030548096,3.0036165092563905,2.948917827485976,2.975064571817129,608977600
2009-02-17,2.8410215377807617,2.91645765862185,2.83350842196083,2.911348731838963,678238400
2009-02-18,2.8362133502960205,2.880693358386816,2.7866244150790265,2.856650463234129,684779200
2009-02-19,2.724112033843994,2.8326071374389974,2.7081829479878583,2.8061598471088716,922804400
2009-02-20,2.7409417629241943,2.7770066066065358,2.6748220468677055,2.686843995817364,750316000
2009-02-23,2.6132123470306396,2.7649859098549263,2.5999887990973574,2.754467101026904,786982000
2009-02-24,2.712390661239624,2.7316253841530465,2.614714904496098,2.628238999285136,807105600
2009-02-25,2.7397384643554688,2.7926338223728298,2.682335277904345,2.7006685447190115,833053200
2009-02-26,2.680532693862915,2.7926345598138647,2.6736204744303667,2.7649846789170285,629868400
2009-02-27,2.6841394901275635,2.7439470862591353,2.634850297703526,2.6426645651967746,706658400
2009-03-02,2.642965316772461,2.74094241844431,2.6348506999240873,2.6483753957270015,770929600
2009-03-03,2.6558876037597656,2.7271162394838706,2.6411611190866937,2.672717929281364,724340400
2009-03-04,2.740039587020874,2.7881263773983482,2.6883468140275477,2.710286067298756,741403600
2009-03-05,2.670013666152954,2.761077521764789,2.6582930684708868,2.7187013555553183,706899200
2009-03-06,2.563622236251831,2.656790133900767,2.474360870122274,2.654986640920042,1011147200
2009-03-09,2.497802972793579,2.632746134807189,2.481574345457008,2.5299614844535774,698297600
2009-03-10,2.663702964782715,2.679932399001618,2.535371438799536,2.5506988253710094,844258800
2009-03-11,2.785421848297119,2.8271973195345987,2.692254148926239,2.6991663684993483,846372800
2009-03-12,2.8957200050354004,2.9026330261413142,2.7649843349654573,2.792033315678746,768457200
2009-03-13,2.8830983638763428,2.9212680632652717,2.855448675513975,2.8942190712643012,601168400
2009-03-16,2.867770195007324,2.926976890819213,2.830502754113378,2.90113050238255,797244000
2009-03-17,2.9952003955841064,2.9961016404977365,2.857251138233355,2.862360867854977,786646000
2009-03-18,3.051100492477417,3.110006635389252,2.9970035302073263,3.002713153181993,796037200
2009-03-19,3.0541067123413086,3.101591808757901,3.012932136372886,3.0610189321766295,500180800
2009-03-20,3.053204298019409,3.0988869020213876,3.022549531644384,3.068231333113045,695587200
2009-03-23,3.235633373260498,3.250660407471081,3.0580134998527617,3.086864972169116,666397200
2009-03-24,3.2007696628570557,3.2891289643937047,3.167410165339333,3.1965621821632237,640612000
2009-03-25,3.200470447540283,3.25667186421514,3.121428327315106,3.233229862486273,646618000
2009-03-26,3.302053689956665,3.305359124117649,3.2332294345749832,3.2407423503620674,616252000
2009-03-27,3.211289882659912,3.2617808739223357,3.1977657894539497,3.252764811785027,492872800
2009-03-30,3.14036226272583,3.1559899951928494,3.083860301524461,3.1409631595925007,502796000
2009-03-31,3.159296751022339,3.2293228111294443,3.1556899650255033,3.169214058238424,570080000
2009-04-01,3.2665903568267822,3.275906767397553,3.122329746789978,3.1283407225776445,589372000
2009-04-02,3.3874075412750244,3.4487182901810955,3.299348752790375,3.3101683085169387,812366800
2009-04-03,3.4859848022460938,3.4901924843876873,3.4117512736526785,3.431887235654139,636241200
2009-04-06,3.5599191188812256,3.568935181715859,3.4045385976679587,3.4544288964954823,658064400
2009-04-07,3.4562315940856934,3.506422433072762,3.431887546471208,3.502214750550089,536580800
2009-04-08,3.495903253555298,3.5100282424562708,3.4436089741728515,3.469154815722882,455630000
2009-04-09,3.5935792922973633,3.6065024878136964,3.5451917440849776,3.5590173884219105,530756800
2009-04-13,3.613114595413208,3.6359559028455037,3.5764488457755212,3.606803070641102,389236400
2009-04-14,3.555711269378662,3.6116125416599925,3.523853900243488,3.593579614300375,454622000
2009-04-15,3.535574197769165,3.5539068656536394,3.4790722468390327,3.5223496539061707,412882400
2009-04-16,3.6500813961029053,3.7011730826069353,3.5701370273000066,3.5821589782578687,593446000
2009-04-17,3.7092881202697754,3.7342332687252826,3.6140165608587522,3.641966795965858,497495600
2009-04-20,3.6215286254882812,3.6963636436775626,3.581255903859788,3.658495311551261,466466000
2009-04-21,3.659397840499878,3.670819095909827,3.5644268294358317,3.573142343173108,470685600
2009-04-22,3.6518847942352295,3.7672931191640737,3.6425673807070216,3.6855454553561255,938767200
2009-04-23,3.7687947750091553,3.822892749250155,3.7119922631961373,3.8054613224451046,945156800
2009-04-24,3.723712921142578,3.760980153372738,3.695762697603248,3.7459531212670116,540764000
2009-04-27,3.748659372329712,3.7567741900617935,3.6864469735173726,3.693660546101541,480690000
2009-04-28,3.723712921142578,3.793138058256314,3.704478207692606,3.7071827444330423,455856800
2009-04-29,3.760981798171997,3.812374037714459,3.7216107080514607,3.752266284271062,458110800
2009-04-30,3.7817180156707764,3.816881009732737,3.7543688865337113,3.7934386124248083,498489600
2009-05-01,3.82409405708313,3.845432612815694,3.7808158482377436,3.7808158482377436,397516000
2009-05-04,3.9692561626434326,3.974665638205768,3.8373180866254666,3.854148413271193,609358400
2009-05-05,3.9884915351867676,3.9929993653525795,3.940705084535498,3.959639255285364,398255200
2009-05-06,3.982180595397949,4.012234673490484,3.913656671370817,4.007125745050818,473538800
2009-05-07,3.878793954849243,3.9788738917892874,3.8439306969158724,3.9770705990720407,531776000
2009-05-08,3.8827013969421387,3.9440121503898546,3.7946426019344606,3.8781927635247797,467964000
2009-05-11,3.894120454788208,3.935895921877639,3.8204876277859543,3.8280017466106155,404658800
2009-05-12,3.7393417358398438,3.898328816982345,3.704178735331235,3.8938205856607175,609481600
2009-05-13,3.591174602508545,3.727320371645512,3.5878681651314084,3.702975923923001,595971600
2009-05-14,3.695162534713745,3.7125947668865367,3.5974869807456358,3.5998909699486648,447826400
2009-05-15,3.6792337894439697,3.745352914012782,3.654889740253913,3.67622790046654,367567200
2009-05-18,3.8063626289367676,3.8078657740270367,3.6536878691300867,3.7186051985077833,458841600
2009-05-19,3.8304052352905273,3.8863056815636656,3.779012216430971,3.8114710707808417,372422400
2009-05-20,3.782921075820923,3.8833023687890442,3.7657901954702884,3.8358164608743515,388584000
2009-05-21,3.7321290969848633,3.81026976961463,3.6933595100685777,3.7612819259467747,407946000
2009-05-22,3.6816389560699463,3.732129956458318,3.659098194752473,3.728222821610377,297998400
2009-05-26,3.930487632751465,3.931990778290272,3.743250110398014,3.7495616363403252,636927200
2009-05-27,3.998709201812744,4.056713092198327,3.934392585186459,3.9605403210129837,646422000
2009-05-28,4.059420108795166,4.06903726950703,3.9680548750652216,4.010731602545099,487552800
2009-05-29,4.081659317016602,4.084363854657882,4.022752962376015,4.069036670046016,456534400
2009-06-01,4.188051700592041,4.207286019761687,4.087369866761022,4.101495659261733,452499600
2009-06-02,4.192259311676025,4.247859234651849,4.157997149716378,4.177232674197957,456223600
2009-06-03,4.236139297485352,4.2409476777754405,4.179637317992138,4.207587558258028,565199600
2009-06-04,4.319988250732422,4.333212394603176,4.208788432861585,4.211492970113948,550634000
2009-06-05,4.347939968109131,4.399932899289262,4.304060649966247,4.367174286968054,632716000
2009-06-08,4.3232951164245605,4.334715568874455,4.190455764907123,4.322393871345243,931652400
2009-06-09,4.289331912994385,4.3446312529432145,4.224114067510077,4.322090508143883,676964400
2009-06-10,4.215099811553955,4.278213843708781,4.156494411805442,4.276110002510285,688623600
2009-06-11,4.206081867218018,4.25446939981645,4.164006257859847,4.194061124401203,524823600
2009-06-12,4.116523742675781,4.180538642023996,4.088572699349686,4.171823126554728,563085600
2009-06-15,4.090073108673096,4.115318796643384,4.0540084707059085,4.087669120488561,539750400
2009-06-16,4.097888469696045,4.161602794609053,4.090374350122029,4.107204677863829,514805200
2009-06-17,4.074746131896973,4.130947534323383,4.0431893213085095,4.107504736004407,571412800
2009-06-18,4.083764553070068,4.147479308484577,4.075049037101185,4.090676775817766,427680400
2009-06-19,4.191958427429199,4.192559123657338,4.114418455663687,4.14958105404413,721856800
2009-06-22,4.128543853759766,4.25447098254896,4.097287984728791,4.227723345176324,634914000
2009-06-23,4.027560710906982,4.115920028402545,3.993599909289735,4.099391052574655,706532400
2009-06-24,4.093981742858887,4.132451185651155,4.053108712267247,4.069939043330521,485525600
2009-06-25,4.203378200531006,4.213596857270173,4.063626653586445,4.079855482344745,589447600
2009-06-26,4.280917644500732,4.314578295351253,4.199771103017084,4.201273846471715,439384400
2009-06-29,4.266793251037598,4.3263003062301415,4.253870054369193,4.3115738168266,567616000
2009-06-30,4.280619144439697,4.321793131001918,4.261685370383188,4.285127376961153,434224000
2009-07-01,4.292637825012207,4.347637828856309,4.283321619029334,4.3127745853532735,414178800
2009-07-02,4.208187103271484,4.292639299923376,4.2012748829415205,4.245154200108721,370479200
2009-07-06,4.16581392288208,4.17723518542375,4.094885968454731,4.168518462443295,498688400
2009-07-07,4.069337844848633,4.1979699409681555,4.062726171560029,4.161904882290413,461596800
2009-07-08,4.1240363121032715,4.148680914692144,4.039884646734963,4.084966569594387,575929200
2009-07-09,4.098188400268555,4.147176637239824,4.085265206730526,4.140264418029551,343025200
2009-07-10,4.163106918334961,4.176630811934496,4.096986984217994,4.097588884357426,445275600
2009-07-13,4.277912139892578,4.277912139892578,4.133352219261565,4.193760505221042,483501200
2009-07-14,4.275809288024902,4.303158826411795,4.242449977690176,4.26859691966072,347247600
2009-07-15,4.414358615875244,4.417965200626122,4.337420147523167,4.3590588534951085,485587200
2009-07-16,4.43359375,4.448621590501249,4.374988743319076,4.380698768961455,393570800
2009-07-17,4.560723781585693,4.56883859931192,4.46695456086089,4.480479257071266,602154000
2009-07-20,4.595584869384766,4.659600943166633,4.534876035268866,4.606405024394814,735526400
2009-07-21,4.553509712219238,4.61121427388776,4.500614733434316,4.607006992348086,874781600
2009-07-22,4.710692405700684,4.770500794754656,4.691758238776378,4.742249216818983,874104000
2009-07-23,4.74315071105957,4.761783524576288,4.675227916254182,4.707386222291799,526962800
2009-07-24,4.8083696365356445,4.80866978400217,4.703480134985039,4.717004426712004,438362400
2009-07-27,4.811675071716309,4.835117472621032,4.726321635512823,4.81377891293682,433311200
2009-07-28,4.8086700439453125,4.81167513017301,4.736539547880109,4.775009386541564,363554800
2009-07-29,4.809571743011475,4.822194791679673,4.756075665627446,4.775610934918645,382158000
2009-07-30,4.892521858215332,4.950525764296519,4.853751468282545,4.859762443662313,469604800
2009-07-31,4.910552501678467,4.958939635100565,4.896126165115422,4.898530554542597,422536800
2009-08-03,5.001919746398926,5.008230869967193,4.955034534605498,4.9652527925954475,394240000
2009-08-04,4.975470066070557,4.9760711635064725,4.935197741664096,4.956836446823794,395810800
2009-08-05,4.962247371673584,5.030770080697779,4.935198384799078,4.981481689596155,423183600
2009-08-06,4.926182746887207,5.004323424124333,4.901538147950844,4.9763723873086265,341616800
2009-08-07,4.974267482757568,5.007026891832832,4.9529293262608105,4.973666786586749,387354800
2009-08-10,4.950528144836426,5.0070301367759775,4.918670762537959,4.978779742706562,300294400
2009-08-11,4.8937225341796875,4.940306378931864,4.8651712101810345,4.919568518608696,355342400
2009-08-12,4.968258857727051,5.010334484251232,4.88260405820505,4.885308596030594,445071200
2009-08-13,5.061724662780762,5.069238780691474,5.004020924020105,5.008529154006586,439980800
2009-08-14,5.012436866760254,5.056014823273293,4.974869081724938,5.04729931222401,305816000
2009-08-17,4.796347141265869,4.916563811992313,4.791237412116555,4.9153612159297655,524381200
2009-08-18,4.928887367248535,4.936100136893799,4.851047237490196,4.85765890955946,431152400
2009-08-19,4.946918964385986,4.967956976035468,4.882302988191211,4.891319049602876,413271600
2009-08-20,4.9989142417907715,5.010635645957801,4.947221448993079,4.95834095297694,342031200
2009-08-21,5.085769176483154,5.090278210264395,5.013038385351069,5.038584627822273,416074400
2009-08-24,5.080961227416992,5.130550972803604,5.057218676703865,5.1128185950624925,406929600
2009-08-25,5.091179370880127,5.137462673791153,5.083064554768446,5.09298266334939,324354800
2009-08-26,5.031373977661133,5.095689430878618,5.011838300694473,5.076755252931636,303998800
2009-08-27,5.092679500579834,5.096285281134182,4.9538292618506015,5.071641500503728,449181600
2009-08-28,5.110713958740234,5.1840462434342305,5.065032157070741,5.177434572673292,453700800
2009-08-31,5.055413722991943,5.074648035756145,5.00402110310652,5.0539105783427445,311337600
2009-09-01,4.967955112457275,5.10921016589717,4.95713576256849,5.048801092412874,469028000
2009-09-02,4.964350700378418,5.037382040388409,4.9321923853539635,4.947520371623574,364249200
2009-09-03,5.005524158477783,5.0220539367752695,4.958940310778805,5.002218523831605,293955200
2009-09-04,5.118529319763184,5.1302507226811835,5.021755016091962,5.027465443154578,374628800
2009-09-08,5.197269916534424,5.203581038482211,5.169319687689489,5.19877266015691,315047600
2009-09-09,5.143474578857422,5.2435545201336184,5.100195953035104,5.192762976864069,811087200
2009-09-10,5.186149597167969,5.206887056220893,5.133554778418263,5.171122563420428,491134000
2009-09-11,5.174129962921143,5.204785542791959,5.135360367047501,5.19667072425553,348961200
2009-09-14,5.221013069152832,5.226422143456774,5.116724672012933,5.134155694844033,322011200
2009-09-15,5.264290809631348,5.279017296235999,5.217106263763381,5.230630154173097,426470800
2009-09-16,5.46595573425293,5.492403626921085,5.346039574028955,5.349345610770818,754023200
2009-09-17,5.546501159667969,5.613822488923101,5.468961973272476,5.469262522086415,810572000
2009-09-18,5.560626029968262,5.606608787060027,5.552811360837572,5.584970078585495,601582800
2009-09-21,5.530572891235352,5.564834252324208,5.458443182013055,5.538687709235421,437715600
2009-09-22,5.544397354125977,5.571446346290059,5.495409100934864,5.565736320054765,356753600
2009-09-23,5.575052261352539,5.6772368401304085,5.560926468704771,5.57204717482187,593563600
2009-09-24,5.524561405181885,5.641171124437127,5.493004585071391,5.626144086349593,550880400
2009-09-25,5.480981349945068,5.575051091938034,5.453031121825528,5.470161997410617,445239200
2009-09-28,5.594587326049805,5.610516411935628,5.509834974786071,5.52606420819545,337444800
2009-09-29,5.571445941925049,5.632155193263262,5.539288023491432,5.612019627859799,345385600
2009-09-30,5.570545196533203,5.603604764314791,5.488196825900281,5.5939872020412915,539585200
2009-10-01,5.435600280761719,5.59668998437118,5.430790698600263,5.57054344894314,524711600
2009-10-02,5.557017803192139,5.588274466404783,5.4503262259199055,5.452129518101402,553308000
2009-10-05,5.5906782150268555,5.6159239032188335,5.538083399121286,5.596088492606009,423133200
2009-10-06,5.710597038269043,5.710597038269043,5.629151115152467,5.642374460985309,605085600
2009-10-07,5.717809677124023,5.726825739179364,5.681143127547683,5.703083188298042,465668000
2009-10-08,5.688356876373291,5.7538749068175985,5.676935621210094,5.730132355197911,438211200
2009-10-09,5.724421977996826,5.731334199369911,5.668822454401413,5.679341261499639,293272000
2009-10-12,5.734639644622803,5.755677656443381,5.699476242424609,5.740951168548986,288024800
2009-10-13,5.710897922515869,5.745459830937172,5.701280360854213,5.729230596899885,348020400
2009-10-14,5.7490644454956055,5.780019354253593,5.717207088170713,5.777915914774841,375510800
2009-10-15,5.727125644683838,5.7379449981883575,5.6961703278885025,5.699175414058266,373556400
2009-10-16,5.65169095993042,5.72111613239386,5.645379434700368,5.690761504059081,431426800
2009-10-19,5.706088066101074,5.710295748830806,5.576555159179022,5.64567977038634,942230800
2009-10-20,5.973569869995117,6.063432343407826,5.94622073559997,6.0288704401004205,1141039200
2009-10-21,6.15870475769043,6.272610746445467,5.987696503324909,5.9964120172496465,1193726800
2009-10-22,6.167117595672607,6.246761395057354,6.086272404036925,6.152090562137108,791392000
2009-10-23,6.129249572753906,6.185150830514145,6.107911416788044,6.182145744668228,420786800
2009-10-26,6.085372447967529,6.2137035582224565,6.013843448227608,6.12113694783749,484338400
2009-10-27,5.931797027587891,6.095291177084609,5.9041461339760675,6.06072926545371,756551600
2009-10-28,5.782425403594971,5.95132977295661,5.743354470940518,5.942012361293387,818386800
2009-10-29,5.901140213012695,5.914965858498205,5.774612383666114,5.860567330518693,570270400
2009-10-30,5.6652140617370605,5.914663493496868,5.655295953453837,5.89242368957692,717525200
2009-11-02,5.689558029174805,5.796851125087599,5.5771556044629795,5.704284516799436,678983200
2009-11-03,5.672727584838867,5.695869035806628,5.587674295836965,5.645679401429807,522541600
2009-11-04,5.734639644622803,5.826004059573068,5.7172086191696,5.732235655822385,487530400
2009-11-05,5.831415176391602,5.860567607610838,5.764995095043852,5.782426925535188,384801200
2009-11-06,5.840732574462891,5.866278425258167,5.782428101434531,5.7857337376573215,295097600
2009-11-09,6.05471658706665,6.067939929329234,5.898434850878314,5.918870961762914,528855600
2009-11-10,6.100398540496826,6.160506276798575,6.041191647801322,6.041492196514497,401195200
2009-11-11,6.108513832092285,6.161108660654211,6.065836309956659,6.147884515374618,443870000
2009-11-12,6.070646286010742,6.157201925850014,6.053815955830874,6.105208191431251,363731200
