,Datetime,Vader Title Score,Vader Description Score,Flair Title Label,Flair Title Score,Flair Description Label,Flair Description Score,DistilBERT Title Label,DistilBERT Title Score,DistilBERT Description Label,DistilBERT Description Score,FinBERT Title Label,FinBERT Title Score,FinBERT Description Label,FinBERT Description Score,SVC Title Label,SVC Description Label,LR Title Label,LR Title Score,LR Description Label,LR Description Score,NB Title Label,NB Title Score,NB Description Label,NB Description Score,GBDT Title Label,GBDT Title Score,GBDT Description Label,GBDT Description Score,RF Title Label,RF Title Score,RF Description Label,RF Description Score,KNN Title Label,KNN Title Score,KNN Description Label,KNN Description Score
10,2025-04-09 19:29:00,-0.296,0.2235,NEG,0.9991594552993774,NEG,0.9988403916358948,POS,0.5969735383987427,NEG,0.9426270723342896,NEU,0.5969735383987427,NEU,0.9426270723342896,NEG,NEG,NEG,0.7565974465397003,NEG,0.7771441841350242,NEG,0.9101559139453885,NEG,0.6655237459366276,NEG,0.6743351408134998,NEG,0.7216597845749148,NEG,0.78,NEG,0.83,NEG,1.0,NEG,1.0
11,2025-04-09 14:10:00,-0.4215,0.8625,NEG,0.9908614158630371,NEG,0.9990062117576599,NEG,0.9542755484580994,NEG,0.7272467017173767,NEU,0.9542755484580994,NEU,0.7272467017173767,NEG,NEG,NEG,0.7583388466362974,NEG,0.7789743950285741,NEG,0.8004284683226006,NEG,0.5790572202554476,NEG,0.7808959788039239,NEG,0.7216597845749148,NEG,0.73,NEG,0.93,NEG,0.6,NEG,1.0
12,2025-04-09 14:32:00,0.0,-0.8271,NEG,0.5015672445297241,NEG,0.9974530339241028,POS,0.9902324676513672,NEG,0.9897139072418213,NEU,0.9902324676513672,NEU,0.9897139072418213,NEG,NEG,NEG,0.6482493813086997,NEG,0.6254632732155182,NEG,0.6730954707905097,POS,0.39369662921494997,NEG,0.7216597845749148,NEG,0.7216597845749148,NEG,0.94,NEG,0.88,NEG,0.6,NEG,0.6
13,2025-04-09 12:11:00,-0.7506,-0.5719,NEG,0.9554561376571655,NEG,0.857123076915741,NEG,0.9901210069656372,POS,0.9890475869178772,NEU,0.9901210069656372,NEU,0.9890475869178772,POS,NEG,NEG,0.39413094350802286,NEG,0.6290252839316871,NEG,0.47662212422098377,NEG,0.5022270084307939,NEG,0.4054356839379073,NEG,0.9642417631001149,NEU,0.4,NEG,0.58,NEU,0.6,NEG,0.6
14,2025-04-09 17:29:00,0.0,0.9718,POS,0.8838791251182556,POS,0.9910287261009216,POS,0.962358295917511,POS,0.9996159076690674,NEU,0.962358295917511,NEU,0.9996159076690674,NEG,NEG,NEG,0.6557625694958418,NEG,0.7083948903012502,NEG,0.8021172058937147,NEG,0.44210615428034145,NEG,0.514130468551526,NEG,0.7216597845749148,NEG,0.55,NEG,0.96,NEG,0.4,NEG,0.8
15,2025-04-10 02:46:00,0.296,-0.34,NEG,0.8841301202774048,POS,0.7840977907180786,POS,0.9922947883605957,POS,0.9864241480827332,NEU,0.9922947883605957,NEU,0.9864241480827332,POS,NEG,NEG,0.5440637059598764,NEG,0.5754936407978967,NEG,0.6404975770555937,NEG,0.436375332047481,NEG,0.49486041747115506,NEG,0.6044040752290316,NEG,0.73,NEG,0.67,POS,0.6,NEG,0.6
16,2025-04-09 21:43:00,0.0,-0.3664,NEG,0.8489470481872559,NEG,0.8630332350730896,NEG,0.9585906863212585,NEG,0.93885737657547,NEU,0.9585906863212585,NEU,0.93885737657547,NEG,NEG,NEG,0.7101582739053728,NEG,0.5787599659741363,NEG,0.7719250620364635,POS,0.47916083222133454,NEG,0.7216597845749148,NEG,0.7216597845749148,NEG,0.88,NEG,0.83,NEG,1.0,NEG,0.8
17,2025-04-09 18:44:00,0.34,0.9062,NEG,0.5398586988449097,NEG,0.8428738713264465,POS,0.9944150447845459,NEG,0.506406307220459,NEU,0.9944150447845459,NEU,0.506406307220459,NEG,NEG,NEG,0.6381070460660005,NEG,0.6530279321394119,NEG,0.8110084337232459,POS,0.4796425046124386,NEG,0.5702394584181971,NEG,0.7216597845749148,NEG,0.66,NEG,0.88,NEG,0.6,NEG,0.8
18,2025-03-09 18:33:00,0.7845,0.8176,POS,0.9761834740638733,POS,0.8617019057273865,POS,0.9989437460899353,POS,0.9955182671546936,NEU,0.9989437460899353,NEU,0.9955182671546936,NEG,NEG,NEG,0.6573415624601051,NEG,0.6587835000084078,NEG,0.6828616243471854,NEG,0.44419038518925835,NEG,0.6612286403900877,NEG,0.7049960888312189,NEG,0.77,NEG,0.74,NEG,0.6,NEG,0.6
19,2025-03-09 15:48:00,-0.5423,-0.2582,POS,0.8475788235664368,NEG,0.8424648642539978,POS,0.9956079125404358,POS,0.9739746451377869,NEU,0.9956079125404358,NEU,0.9739746451377869,NEG,NEG,NEG,0.9143697735829348,NEG,0.7527912275529999,NEG,0.9826094194839438,NEG,0.6600643407351916,NEG,0.8191532920862077,NEG,0.7425501342811316,NEG,0.74,NEG,0.87,NEG,1.0,NEG,0.6
20,2025-03-09 17:54:00,-0.4588,-0.6444,NEG,0.9944247007369995,NEG,0.9997391104698181,NEG,0.9976171851158142,NEG,0.998331606388092,NEU,0.9976171851158142,NEU,0.998331606388092,NEG,NEG,NEG,0.6887608349852707,NEG,0.6729065949937435,NEG,0.7867727934970722,POS,0.49334686130615407,NEG,0.6773056225789347,NEG,0.7216597845749148,NEG,0.78,NEG,0.9,NEG,0.6,NEG,0.8
21,2025-03-09 07:51:00,0.4767,0.9337,NEG,0.9808562397956848,NEG,0.9685648083686829,NEG,0.654841423034668,NEG,0.857223629951477,NEU,0.654841423034668,NEU,0.857223629951477,NEG,NEG,NEG,0.7887885928437659,NEG,0.6920635142633272,NEG,0.817984705314564,NEG,0.5956377693992301,NEG,0.976490531461672,NEG,0.7216597845749148,NEG,0.92,NEG,0.73,POS,0.8,NEG,0.4
22,2025-03-08 16:30:00,0.6486,0.9729,POS,0.9741210341453552,NEG,0.8743623495101929,POS,0.9980409741401672,POS,0.9870554208755493,NEU,0.9980409741401672,NEU,0.9870554208755493,NEG,NEG,NEG,0.7140801080022938,NEG,0.6994778587026962,NEG,0.700299873196456,NEG,0.40413628704308785,NEG,0.7604661543468416,NEG,0.7216597845749148,NEG,0.85,NEG,0.91,NEG,0.8,NEG,0.4
23,2025-03-09 09:58:00,0.2732,-0.9692,NEG,0.9993515610694885,NEG,0.9963968396186829,NEG,0.9991400241851807,NEG,0.9966020584106445,NEU,0.9991400241851807,NEU,0.9966020584106445,NEG,NEG,NEG,0.773073295176787,NEG,0.7630925961471919,NEG,0.8647004982151378,NEG,0.6485555917911853,NEG,0.7049960888312189,NEG,0.7216597845749148,NEG,0.68,NEG,0.9,NEG,0.8,NEG,0.8
24,2025-03-08 12:30:00,-0.5267,0.9062,POS,0.9235062599182129,POS,0.9893201589584351,POS,0.9931628704071045,POS,0.9907054305076599,NEU,0.9931628704071045,NEU,0.9907054305076599,NEU,NEG,NEG,0.5521970435238995,NEG,0.665751538656391,NEG,0.5808643836425217,POS,0.38153937108176633,NEG,0.7216597845749148,NEG,0.6506028933290677,NEG,0.83,NEG,0.76,NEU,0.6,NEG,0.4
25,2025-03-09 13:46:00,0.0,-0.0108,NEG,0.9343522787094116,NEG,0.9872854351997375,NEG,0.9955578446388245,NEG,0.9693894982337952,NEU,0.9955578446388245,NEU,0.9693894982337952,NEG,NEG,NEG,0.6895576846773634,NEG,0.7198168184815411,NEG,0.6873131770807716,NEG,0.3879938565474253,NEG,0.47682618511860203,NEG,0.6298964761592177,NEG,0.67,NEG,0.88,NEG,0.8,NEG,1.0
26,2025-03-09 20:00:00,0.4588,0.959,NEG,0.9886493682861328,NEG,0.9437620043754578,NEG,0.9641982913017273,POS,0.9908756017684937,NEU,0.9641982913017273,NEU,0.9908756017684937,NEG,NEG,NEG,0.7069017965219406,NEG,0.596190612874801,NEG,0.7645558301536872,POS,0.4266101214820351,NEG,0.7244846255624751,NEG,0.6298964761592177,NEG,0.74,NEG,0.52,POS,0.6,NEG,0.8
27,2025-03-09 05:06:00,-0.1779,0.749,NEG,0.9997226595878601,NEG,0.9952119588851929,NEG,0.9920925498008728,NEG,0.992874264717102,NEU,0.9920925498008728,NEU,0.992874264717102,NEG,NEG,NEG,0.6985584235805076,NEG,0.7219572804409865,NEG,0.7311924749752797,POS,0.38737146461092004,NEG,0.7216597845749148,NEG,0.7216597845749148,NEG,0.86,NEG,0.98,NEG,1.0,NEG,0.6
28,2025-03-09 11:24:00,0.0,-0.6112,NEG,0.8781778812408447,NEG,0.9741443991661072,NEG,0.9198246002197266,POS,0.9741500616073608,NEU,0.9198246002197266,NEU,0.9741500616073608,NEG,NEG,NEG,0.7376194237709899,NEG,0.6216617637596019,NEG,0.8119735507448305,NEG,0.39287805415046767,NEG,0.7808959788039239,NEG,0.6841267483080056,NEG,0.8,NEG,0.55,NEG,1.0,NEG,0.8
29,2025-03-09 21:46:00,-0.7269,0.6249,NEG,0.9064649343490601,POS,0.5152078866958618,POS,0.8566067814826965,POS,0.9631302356719971,NEU,0.8566067814826965,NEU,0.9631302356719971,NEU,NEU,NEG,0.5768982233076198,NEG,0.530529884194692,NEG,0.7590736316197504,POS,0.41000193203189195,NEG,0.5847597138559503,NEG,0.6044040752290316,NEG,0.63,NEG,0.76,NEG,0.6,NEG,0.4
30,2025-03-08 20:44:00,0.0,-0.7506,NEG,0.9919684529304504,NEG,0.9990668892860413,NEG,0.9901494979858398,NEG,0.9970600008964539,NEU,0.9901494979858398,NEU,0.9970600008964539,NEG,NEG,NEG,0.5793746785802921,NEG,0.6735744117096323,NEG,0.7586052859685954,NEG,0.6032776688758227,NEG,0.48602679725334585,NEG,0.677419107105498,NEG,0.65,NEG,0.76,NEG,0.8,NEG,0.6
31,2025-03-09 08:30:00,0.0,0.5267,NEG,0.9468408823013306,NEG,0.9840869307518005,NEG,0.9444347023963928,NEG,0.9965542554855347,NEU,0.9444347023963928,NEU,0.9965542554855347,NEU,POS,NEG,0.5156538242265852,NEG,0.474198931659415,NEG,0.6359261390944608,POS,0.5238608429893754,NEG,0.7216597845749148,NEG,0.6693407845486463,NEG,0.79,NEG,0.55,NEU,0.6,NEG,0.4
32,2025-03-09 08:00:00,0.0,-0.4019,NEG,0.9615505337715149,NEG,0.9840564727783203,NEG,0.9988688826560974,NEG,0.9931610822677612,NEU,0.9988688826560974,NEU,0.9931610822677612,NEG,NEG,NEG,0.5691961648157766,NEG,0.753180322456482,NEG,0.7181299680708993,NEG,0.6456393406383726,NEG,0.659740064053427,NEG,0.7216597845749148,NEG,0.55,NEG,0.94,NEG,0.8,NEG,0.8
33,2025-03-08 01:46:00,0.0,-0.93,NEG,0.9981215596199036,NEG,0.9989712238311768,NEG,0.9688312411308289,NEG,0.9864647388458252,NEU,0.9688312411308289,NEU,0.9864647388458252,NEG,NEG,NEG,0.7500918530764443,NEG,0.6080935029253784,NEG,0.8877637738734274,POS,0.44311248636562567,NEG,0.7216597845749148,NEG,0.7216597845749148,NEG,0.84,NEG,0.89,NEG,0.8,NEG,0.6
34,2025-03-07 11:27:00,-0.4404,0.875,NEG,0.7847558856010437,POS,0.8866531848907471,POS,0.9136337041854858,POS,0.9897783398628235,NEU,0.9136337041854858,NEU,0.9897783398628235,NEG,NEG,NEG,0.6794912126335373,NEG,0.5643860533767899,NEG,0.8071973779445937,POS,0.45397652097272645,NEG,0.6637864957250017,NEG,0.5218506208132737,NEG,0.82,POS,0.46,NEG,0.6,NEG,0.4
35,2025-03-07 11:03:00,0.5574,0.967,NEG,0.8883176445960999,NEG,0.6013113260269165,POS,0.9700341820716858,POS,0.9890766143798828,NEU,0.9700341820716858,NEU,0.9890766143798828,NEG,NEG,NEG,0.746199411651123,NEG,0.6157556173645076,NEG,0.8149162069531636,POS,0.48078562730652097,NEG,0.7216597845749148,NEG,0.7216597845749148,NEG,1.0,NEG,0.9,NEG,1.0,NEG,0.8
36,2025-03-09 23:26:00,-0.2023,-0.3612,POS,0.5108517408370972,NEG,0.9917939305305481,POS,0.9983022212982178,NEG,0.8433936834335327,NEU,0.9983022212982178,NEU,0.8433936834335327,NEG,NEG,NEG,0.8145601185129095,NEG,0.7477473068805676,NEG,0.8163202257592012,NEG,0.4872706987888608,NEG,0.7891589941634991,NEG,0.5944793420550964,NEG,0.92,NEG,0.81,NEG,1.0,NEG,0.8
37,2025-03-09 22:48:00,-0.4404,0.4404,NEG,0.9800451397895813,POS,0.8780298233032227,NEG,0.5501982569694519,NEG,0.6412646770477295,NEU,0.5501982569694519,NEU,0.6412646770477295,NEG,NEG,NEG,0.8300053643067039,NEG,0.6137658800725229,NEG,0.9198864866871156,POS,0.3848460407280686,NEG,0.7891589941634991,NEG,0.6298964761592177,NEG,0.94,NEG,0.87,NEG,0.6,NEG,0.4
38,2025-03-09 22:29:00,-0.6486,-0.9022,NEG,0.9988188147544861,NEG,0.9992702603340149,NEG,0.9985460042953491,NEG,0.9982559084892273,NEU,0.9985460042953491,NEU,0.9982559084892273,NEG,NEG,NEG,0.6643585002984607,NEG,0.8311449548936585,NEG,0.6573159019790197,NEG,0.6753555146426109,NEG,0.7216597845749148,NEG,0.7216597845749148,NEG,0.85,NEG,0.85,NEG,0.8,NEG,0.6
39,2025-04-10 16:41:00,-0.296,-0.9669,NEG,0.9888446927070618,NEG,0.9987486600875854,NEG,0.9996097683906555,NEG,0.9969559907913208,NEU,0.9996097683906555,NEU,0.9969559907913208,NEG,NEG,NEG,0.7000040540571616,NEG,0.8046702286111341,NEG,0.892224142060505,NEG,0.6010405132628731,NEG,0.5704060668396191,NEG,0.5919901638796353,NEG,0.83,NEG,0.83,NEG,0.6,NEG,1.0
40,2025-04-10 18:39:00,-0.5106,-0.6348,NEG,0.9989389777183533,NEG,0.9983845949172974,NEG,0.9982438087463379,NEG,0.9918662905693054,NEU,0.9982438087463379,NEU,0.9918662905693054,POS,NEG,NEG,0.6583607673502959,NEG,0.7193591301174551,NEG,0.8246794005370162,POS,0.43658180735218516,POS,0.46214363739021225,NEG,0.7216597845749148,NEG,0.51,NEG,0.87,NEG,0.6,NEG,0.6
41,2025-04-10 18:57:00,-0.3612,0.3612,POS,0.9614409804344177,POS,0.5763769745826721,POS,0.9986990690231323,POS,0.8658360242843628,NEU,0.9986990690231323,NEU,0.8658360242843628,NEG,NEG,NEG,0.6364095882401354,NEG,0.683574318294316,NEG,0.6196465448539004,POS,0.43858572963566433,NEG,0.5512435995430042,NEG,0.6732329028909492,NEG,0.61,NEG,0.85,NEU,0.4,NEG,0.4
42,2025-04-10 11:15:00,0.0,0.9657,NEG,0.9880667924880981,POS,0.7039634585380554,NEG,0.924665629863739,POS,0.9055727124214172,NEU,0.924665629863739,NEU,0.9055727124214172,NEG,NEG,NEG,0.7508222662623997,NEG,0.6704318439869282,NEG,0.8788533644872146,NEG,0.4382952220782817,NEG,0.6265303107096393,NEG,0.7216597845749148,NEG,0.78,NEG,0.88,NEG,0.4,NEG,0.8
43,2025-04-10 18:00:00,0.0,0.5233,POS,0.9853319525718689,POS,0.7471786737442017,POS,0.9944326281547546,POS,0.994763970375061,NEU,0.9944326281547546,NEU,0.994763970375061,NEG,NEG,NEG,0.6645058844155388,NEG,0.6066980713103178,NEG,0.8252541305306328,POS,0.3796714171233513,NEG,0.7049960888312189,NEG,0.7049960888312189,NEG,0.78,NEG,0.7,NEG,0.6,NEG,0.6
44,2025-04-10 21:09:00,-0.2732,-0.9287,NEG,0.9995692372322083,NEG,0.9998433589935303,NEG,0.9996883869171143,NEG,0.9978927969932556,NEU,0.9996883869171143,NEU,0.9978927969932556,NEG,NEG,NEG,0.6541181198429492,NEG,0.8094619265473371,NEG,0.7561028754597181,NEG,0.6227939288115762,NEG,0.7216597845749148,NEG,0.6549816412059426,NEG,0.95,NEG,0.66,NEG,0.6,NEG,1.0
45,2025-04-10 20:00:00,-0.5994,-0.5819,NEG,0.9955694079399109,NEG,0.9232292771339417,NEG,0.9700722098350525,POS,0.9711068272590637,NEU,0.9700722098350525,NEU,0.9711068272590637,NEG,NEG,NEG,0.7548975539341433,NEG,0.6485761762323287,NEG,0.8178751641937315,POS,0.4748760314055429,NEG,0.7216597845749148,NEG,0.7032902087914089,NEG,1.0,NEG,0.81,NEG,1.0,NEG,0.8
46,2025-04-10 11:11:00,-0.25,-0.7326,NEG,0.5921218991279602,POS,0.7331357002258301,NEG,0.8764792680740356,POS,0.9319355487823486,NEU,0.8764792680740356,NEU,0.9319355487823486,NEG,NEG,NEG,0.5594646353876345,NEG,0.6684269490643984,NEG,0.637330286973016,POS,0.5257395815254339,NEG,0.6260641698204865,NEG,0.7008935177675456,NEG,0.58,NEG,0.69,NEG,0.6,NEG,0.6
47,2025-04-10 12:04:00,-0.4939,-0.8979,NEG,0.9381923675537109,NEG,0.6549994945526123,NEG,0.9885916113853455,POS,0.9835253953933716,NEU,0.9885916113853455,NEU,0.9835253953933716,NEG,NEG,NEG,0.7897668685526639,NEG,0.8037225903014318,NEG,0.8721760031821338,NEG,0.5285494892484491,NEG,0.8042858254404732,NEG,0.7396323852807428,NEG,0.95,NEG,0.89,NEG,0.8,NEG,1.0
48,2025-04-10 15:08:00,0.0,-0.4939,NEG,0.9996492862701416,NEG,0.7495350241661072,NEG,0.9995680451393127,POS,0.6705095767974854,NEU,0.9995680451393127,NEU,0.6705095767974854,NEG,NEG,NEG,0.8141014231232441,NEG,0.7380449881465375,NEG,0.9229550500373015,NEG,0.5650632266366477,NEG,0.7216597845749148,NEG,0.6637864957250017,NEG,0.88,NEG,0.74,NEG,1.0,NEG,0.8
49,2025-04-10 22:50:00,0.2263,0.2911,NEG,0.9804038405418396,NEG,0.9824009537696838,NEG,0.9965763688087463,NEG,0.9660363793373108,NEU,0.9965763688087463,NEU,0.9660363793373108,NEG,NEG,NEG,0.7517135071482423,NEG,0.7424743674291588,NEG,0.7876111536675917,POS,0.4469977301606015,NEG,0.7049960888312189,NEG,0.7216597845749148,NEG,0.64,NEG,0.79,NEG,0.6,NEG,0.6
50,2025-04-10 21:45:00,0.25,0.7497,NEG,0.9956963062286377,NEG,0.9996869564056396,NEG,0.9986909031867981,NEG,0.9986369013786316,NEU,0.9986909031867981,NEU,0.9986369013786316,NEG,POS,NEG,0.6605498907243219,NEG,0.5308065700944415,NEG,0.6894038560441528,POS,0.49927607762494614,NEG,0.7216597845749148,POS,0.49559074511508966,NEG,0.89,NEG,0.57,NEG,0.6,POS,0.6
51,2025-04-10 22:33:00,-0.5994,-0.743,POS,0.7334044575691223,POS,0.9864603281021118,POS,0.975500762462616,POS,0.9972840547561646,NEU,0.975500762462616,NEU,0.9972840547561646,NEG,NEU,NEG,0.6804535589587927,NEG,0.4981527266676842,NEG,0.7501942231818055,POS,0.44471448982786044,NEG,0.7216597845749148,NEG,0.6044040752290316,NEG,0.9,NEG,0.83,NEG,0.8,NEG,0.4
52,2025-04-10 22:21:00,0.0,0.9135,POS,0.6903122067451477,NEG,0.9866900444030762,NEG,0.9687124490737915,POS,0.568231999874115,NEU,0.9687124490737915,NEU,0.568231999874115,NEG,NEG,NEG,0.68414974358463,NEG,0.600384590976936,NEG,0.6677943341552806,NEG,0.3548544752071237,NEG,0.5978277359180002,NEU,0.7647479381197823,NEG,0.85,NEG,0.57,NEG,0.8,NEG,0.4
53,2025-04-10 20:46:00,0.0,-0.9253,NEG,0.9951071739196777,NEG,0.9995290040969849,NEG,0.9532451629638672,NEG,0.9991378784179688,NEU,0.9532451629638672,NEU,0.9991378784179688,NEG,NEG,NEG,0.7378655943300693,NEG,0.6073234052015812,NEG,0.8379575527182063,POS,0.48043934277748596,NEG,0.6239426454002251,NEG,0.5824243764830506,NEG,0.81,NEG,0.82,NEG,0.4,NEU,0.4
54,2025-04-10 20:02:00,0.0,0.7819,POS,0.9498091340065002,NEG,0.5430052280426025,POS,0.9627165794372559,POS,0.9677735567092896,NEU,0.9627165794372559,NEU,0.9677735567092896,NEG,NEG,NEG,0.675725089488242,NEG,0.5804293292933774,NEG,0.6570422221500923,POS,0.4158818011401874,NEG,0.7891589941634991,NEG,0.7216597845749148,NEG,0.71,NEG,0.87,NEG,0.8,NEU,0.6
55,2025-04-10 06:07:00,-0.5267,0.9089,POS,0.9804035425186157,POS,0.8530141711235046,POS,0.9955456256866455,POS,0.9961714148521423,NEU,0.9955456256866455,NEU,0.9961714148521423,NEG,NEG,NEG,0.8167962124284869,NEG,0.7540662153566637,NEG,0.8269195271482032,NEG,0.43465949940310283,NEG,0.7891589941634991,NEG,0.7216597845749148,NEG,0.93,NEG,1.0,NEG,1.0,NEG,0.8
56,2025-04-10 14:33:00,0.0,0.5174,POS,0.9188374280929565,POS,0.9355506896972656,POS,0.9934267997741699,POS,0.9915419816970825,NEU,0.9934267997741699,NEU,0.9915419816970825,NEG,NEG,NEG,0.6629540463811544,NEG,0.6276840095243609,NEG,0.6072018921976948,POS,0.3759629318351611,NEG,0.655252217316205,NEG,0.5969438727767854,NEG,0.71,NEG,0.67,NEG,0.4,NEG,0.6
57,2025-04-10 14:27:00,-0.2263,0.8555,NEG,0.9599930047988892,POS,0.9716926217079163,NEG,0.9811169505119324,POS,0.9845525026321411,NEU,0.9811169505119324,NEU,0.9845525026321411,POS,NEG,NEG,0.5322352553403445,NEG,0.6269913959137257,NEG,0.46942667616451245,POS,0.4574139251603321,NEG,0.4666749075047642,NEG,0.7216597845749148,NEG,0.47,NEG,0.76,NEG,0.4,NEG,0.4
58,2025-02-10 17:39:00,-0.5994,-0.4215,NEG,0.9691080451011658,NEG,0.958080530166626,POS,0.9684098362922668,NEG,0.7271752953529358,NEU,0.9684098362922668,NEU,0.7271752953529358,NEG,NEG,NEG,0.5787366987709184,NEG,0.7355906985130362,NEG,0.5991512400080666,POS,0.44792306981584756,NEG,0.7049960888312189,NEG,0.7216597845749148,NEG,0.6,NEG,0.88,NEG,0.8,NEG,0.8
59,2025-02-10 14:22:00,0.6705,0.9477,NEG,0.7842778563499451,NEG,0.9984368681907654,POS,0.9927190542221069,NEG,0.9918422698974609,NEU,0.9927190542221069,NEU,0.9918422698974609,NEG,NEG,NEG,0.5668339772046781,NEG,0.626203006063238,NEG,0.6278390239380113,POS,0.4389020941554687,NEG,0.6814756315182542,NEG,0.6984069408966309,NEG,0.74,NEG,0.82,NEG,0.4,NEG,0.6
60,2025-02-10 15:56:00,0.3612,0.5532,NEG,0.9731014966964722,NEG,0.6471879482269287,NEG,0.9989038705825806,POS,0.9971458315849304,NEU,0.9989038705825806,NEU,0.9971458315849304,NEG,NEG,NEG,0.7632320632890666,NEG,0.6541484260998747,NEG,0.830486558993168,NEG,0.39651279275379575,NEG,0.7891589941634991,NEG,0.7216597845749148,NEG,0.92,NEG,0.93,NEG,0.8,NEG,0.8
