,0
1064,NEG
1065,POS
1066,NEG
1067,NEG
1068,NEG
1069,NEG
1070,NEG
1071,NEG
1072,NEG
1073,NEG
1074,POS
1075,NEG
1076,NEG
1077,NEG
1078,NEG
1079,POS
1080,NEG
1081,NEG
1082,NEG
1083,NEG
1084,NEG
1085,NEG
1086,NEG
1087,NEG
1088,NEG
1089,NEG
1090,NEG
1091,POS
1092,NEG
1093,NEG
1094,NEG
1095,NEG
1096,NEG
1097,NEG
1098,NEG
1099,POS
1100,POS
1101,NEG
1102,NEG
1103,NEG
1104,NEG
1105,NEG
1106,POS
1107,NEG
1108,NEG
1109,NEG
1110,NEG
1111,NEG
1112,NEG
1113,NEG
1114,NEG
1115,POS
1116,NEG
1117,NEG
1118,NEG
1119,NEG
1120,POS
1121,NEG
1122,NEG
1123,NEG
1124,NEG
1125,NEG
1126,NEG
1127,NEG
1128,NEG
1129,NEG
1130,NEG
1131,NEG
1132,POS
1133,NEG
1134,NEG
1135,NEG
1136,NEG
1137,NEG
1138,NEG
1139,NEG
1140,POS
1141,POS
1142,NEG
1143,NEG
1144,NEG
1145,NEG
1146,NEG
1147,POS
1148,NEG
1149,NEG
1150,NEG
1151,NEG
1152,NEG
1153,NEG
1154,NEG
1155,NEG
1156,POS
1157,NEG
1158,NEG
1159,NEG
1160,NEG
1161,POS
1162,NEG
1163,NEG
1164,NEG
1165,NEG
1166,NEG
1167,NEG
1168,NEG
1169,NEG
1170,NEG
1171,NEG
1172,NEG
1173,POS
1174,NEG
1175,NEG
1176,NEG
1177,NEG
1178,NEG
1179,NEG
1180,NEG
1181,POS
1182,POS
1183,NEG
1184,NEG
1185,NEG
1186,NEG
1187,NEG
1188,POS
1189,NEG
1190,NEG
1191,NEG
1192,NEG
1193,NEG
1194,NEG
1195,NEG
1196,NEG
1197,POS
1198,NEG
1199,NEG
1200,NEG
1201,NEG
1202,POS
1203,NEG
1204,NEG
1205,NEG
1206,NEG
1207,NEG
1208,NEG
1209,NEG
1210,NEG
1211,NEG
1212,NEG
1213,NEG
1214,POS
1215,NEG
1216,NEG
1217,NEG
1218,NEG
1219,NEG
1220,NEG
1221,NEG
1222,POS
1223,POS
1224,NEG
1225,NEG
1226,NEG
1227,NEG
1228,NEG
1229,POS
1230,NEG
1231,NEG
1232,NEG
1233,NEG
1234,NEG
1235,NEG
1236,NEG
1237,NEG
1238,POS
1239,NEG
1240,NEG
1241,NEG
1242,NEG
1243,POS
1244,NEG
1245,NEG
1246,NEG
1247,NEG
1248,NEG
1249,NEG
1250,NEG
1251,NEG
1252,NEG
1253,NEG
1254,NEG
1255,POS
1256,NEG
1257,NEG
1258,NEG
1259,NEG
1260,NEG
1261,NEG
1262,NEG
1263,POS
1264,POS
1265,NEG
1266,NEG
1267,NEG
1268,NEG
1269,NEG
1270,POS
1271,NEG
1272,NEG
1273,NEG
1274,NEG
1275,NEG
1276,NEG
1277,NEG
1278,NEG
1279,POS
1280,NEG
1281,NEG
1282,NEG
1283,NEG
1284,POS
1285,NEG
1286,NEG
1287,NEG
1288,NEG
1289,NEG
1290,NEG
1291,NEG
1292,NEG
1293,NEG
1294,NEG
1295,NEG
1296,POS
1297,NEG
1298,NEG
1299,NEG
1300,NEG
1301,NEG
1302,NEG
1303,NEG
1304,POS
1305,POS
1306,NEG
1307,NEG
1308,NEG
1309,NEG
1310,NEG
1311,POS
1312,NEG
1313,NEG
1314,NEG
1315,NEG
1316,NEG
1317,NEG
1318,NEG
1319,NEG
1320,POS
1321,NEG
1322,NEG
1323,NEG
1324,NEG
1325,POS
1326,NEG
1327,NEG
1328,NEG
1329,NEG
1330,NEG
1331,NEG
1332,NEG
1333,NEG
1334,NEG
1335,NEG
1336,NEG
1337,POS
1338,NEG
1339,NEG
1340,NEG
1341,NEG
1342,NEG
1343,NEG
1344,NEG
1345,POS
1346,POS
1347,NEG
1348,NEG
1349,NEG
1350,NEG
1351,NEG
1352,POS
1353,NEG
1354,NEG
1355,NEG
1356,NEG
1357,NEG
1358,NEG
1359,NEG
1360,NEG
1361,POS
1362,NEG
1363,NEG
1364,NEG
1365,NEG
1366,POS
1367,NEG
1368,NEG
1369,NEG
1370,NEG
1371,NEG
1372,NEG
1373,NEG
1374,NEG
1375,NEG
1376,NEG
1377,NEG
1378,POS
1379,NEG
1380,NEG
1381,NEG
1382,NEG
1383,NEG
1384,NEG
1385,NEG
1386,POS
1387,POS
1388,NEG
1389,NEG
1390,NEG
1391,NEG
1392,NEG
1393,POS
1394,NEG
1395,NEG
1396,NEG
1397,NEG
1398,NEG
1399,NEG
1400,NEG
1401,NEG
1402,POS
1403,NEG
1404,NEG
1405,NEG
1406,NEG
1407,POS
1408,NEG
1409,NEG
1410,NEG
1411,NEG
1412,NEG
1413,NEG
1414,NEG
1415,NEG
1416,NEG
1417,NEG
1418,NEG
1419,POS
1420,NEG
1421,NEG
1422,NEG
1423,NEG
1424,NEG
1425,NEG
1426,NEG
1427,POS
1428,POS
1429,NEG
1430,NEG
1431,NEG
1432,NEG
1433,NEG
1434,POS
1435,NEG
1436,NEG
1437,NEG
1438,NEG
1439,NEG
1440,NEG
1441,NEG
1442,NEG
1443,POS
1444,NEG
1445,NEG
1446,NEG
1447,NEG
1448,POS
1449,NEG
1450,NEG
1451,NEG
1452,NEG
1453,NEG
1454,NEG
1455,POS
1456,POS
1457,NEG
1458,NEG
1459,NEG
1460,NEG
1461,NEG
1462,POS
1463,NEG
1464,NEG
1465,NEG
1466,NEG
1467,NEG
1468,NEG
1469,NEG
1470,NEG
1471,POS
1472,NEG
1473,NEG
1474,NEG
1475,NEG
1476,POS
1477,NEG
1478,NEG
1479,NEG
1480,NEG
1481,NEG
1482,NEG
1483,NEG
1484,NEG
1485,NEG
1486,NEG
1487,POS
1488,NEG
1489,NEG
1490,NEG
1491,NEG
1492,NEG
1493,NEG
1494,NEG
1495,POS
1496,POS
1497,NEG
1498,NEG
1499,NEG
1500,NEG
1501,NEG
1502,POS
1503,NEG
1504,NEG
1505,NEG
1506,NEG
1507,NEG
1508,NEG
1509,NEG
1510,NEG
1511,POS
1512,NEG
1513,NEG
1514,NEG
1515,NEG
1516,POS
1517,NEG
1518,NEG
1519,NEG
1520,NEG
1521,NEG
1522,NEG
1523,NEG
1524,NEG
1525,NEG
1526,NEG
1527,NEG
1528,POS
1529,NEG
1530,NEG
1531,NEG
1532,NEG
1533,NEG
1534,NEG
1535,NEG
1536,POS
1537,POS
1538,NEG
1539,NEG
1540,NEG
1541,NEG
1542,NEG
1543,POS
1544,NEG
1545,NEG
1546,NEG
1547,NEG
1548,NEG
1549,NEG
1550,NEG
1551,NEG
1552,POS
1553,NEG
1554,NEG
1555,NEG
1556,NEG
1557,POS
1558,NEG
1559,NEG
1560,NEG
1561,NEG
1562,NEG
1563,NEG
1564,NEG
1565,NEG
1566,NEG
1567,NEG
1568,NEG
1569,POS
1570,NEG
1571,NEG
1572,NEG
1573,NEG
1574,NEG
1575,NEG
1576,NEG
1577,POS
1578,POS
1579,NEG
1580,NEG
1581,NEG
1582,NEG
1583,NEG
1584,POS
1585,NEG
1586,NEG
1587,NEG
1588,NEG
1589,NEG
1590,NEG
1591,NEG
1592,NEG
1593,POS
1594,NEG
1595,NEG
1596,NEG
1597,NEG
1598,POS
1599,NEG
1600,NEG
1601,NEG
1602,NEG
1603,NEG
1604,NEG
1605,NEG
1606,NEG
1607,NEG
1608,NEG
1609,NEG
1610,POS
1611,NEG
1612,NEG
1613,NEG
1614,NEG
1615,NEG
1616,NEG
1617,NEG
1618,POS
1619,POS
1620,NEG
1621,NEG
1622,NEG
1623,NEG
1624,NEG
1625,POS
1626,NEG
1627,NEG
1628,NEG
1629,NEG
1630,NEG
1631,NEG
1632,NEG
1633,NEG
1634,POS
1635,NEG
1636,NEG
1637,NEG
1638,NEG
1639,POS
1640,NEG
1641,NEG
1642,NEG
1643,NEG
1644,NEG
1645,NEG
1646,NEG
1647,NEG
1648,NEG
1649,NEG
1650,NEG
1651,POS
1652,NEG
1653,NEG
1654,NEG
1655,NEG
1656,NEG
1657,NEG
1658,NEG
1659,POS
1660,POS
1661,NEG
1662,NEG
1663,NEG
1664,NEG
1665,NEG
1666,POS
1667,NEG
1668,NEG
1669,NEG
1670,NEG
1671,NEG
1672,NEG
1673,NEG
1674,NEG
1675,POS
1676,NEG
1677,NEG
1678,NEG
1679,NEG
1680,POS
1681,NEG
1682,NEG
1683,NEG
1684,NEG
1685,NEG
1686,NEG
1687,NEG
1688,NEG
1689,NEG
1690,NEG
1691,NEG
1692,POS
1693,NEG
1694,NEG
1695,NEG
1696,NEG
1697,NEG
1698,NEG
1699,NEG
1700,POS
1701,POS
1702,NEG
1703,NEG
1704,NEG
1705,NEG
1706,NEG
1707,POS
1708,NEG
1709,NEG
1710,NEG
1711,NEG
1712,NEG
1713,NEG
1714,NEG
1715,NEG
1716,POS
1717,NEG
1718,NEG
1719,NEG
1720,NEG
1721,POS
1722,NEG
1723,NEG
1724,NEG
1725,NEG
1726,NEG
1727,NEG
1728,NEG
1729,NEG
1730,NEG
1731,NEG
1732,NEG
1733,POS
1734,NEG
1735,NEG
1736,NEG
1737,NEG
1738,NEG
1739,NEG
1740,NEG
1741,POS
1742,POS
1743,NEG
1744,NEG
1745,NEG
1746,NEG
1747,POS
1748,NEG
1749,NEG
1750,NEG
1751,NEG
1752,NEG
1753,NEG
1754,NEG
1755,NEG
1756,NEG
1757,NEG
1758,NEG
1759,POS
1760,NEG
1761,NEG
1762,NEG
1763,NEG
1764,NEG
1765,NEG
1766,NEG
1767,NEG
1768,NEG
1769,NEG
1770,NEG
1771,POS
1772,NEG
1773,NEG
1774,NEG
1775,NEG
1776,NEG
1777,POS
1778,NEG
1779,NEG
1780,NEG
1781,NEG
1782,NEG
1783,NEG
1784,POS
1785,NEG
1786,NEG
1787,NEG
1788,NEG
1789,NEG
1790,NEG
1791,NEG
1792,NEG
1793,POS
1794,NEG
1795,NEG
1796,NEG
1797,NEG
1798,POS
1799,NEG
1800,NEG
1801,NEG
1802,NEG
1803,NEG
1804,NEG
1805,NEG
1806,NEG
1807,NEG
1808,NEG
1809,POS
1810,NEG
1811,NEG
1812,NEG
1813,NEG
1814,NEG
1815,NEG
1816,POS
1817,POS
1818,NEG
1819,NEG
1820,NEG
1821,NEG
1822,NEG
1823,POS
1824,NEG
1825,NEG
1826,NEG
1827,NEG
1828,NEG
1829,NEG
1830,NEG
1831,NEG
1832,POS
1833,NEG
1834,NEG
1835,NEG
1836,NEG
1837,POS
1838,NEG
1839,NEG
1840,NEG
1841,NEG
1842,NEG
1843,NEG
1844,NEG
1845,NEG
1846,NEG
1847,NEG
1848,NEG
1849,POS
1850,NEG
1851,NEG
1852,NEG
1853,NEG
1854,NEG
1855,NEG
1856,NEG
1857,POS
1858,POS
1859,NEG
1860,NEG
1861,NEG
1862,NEG
1863,NEG
1864,POS
1865,NEG
1866,NEG
1867,NEG
1868,NEG
1869,NEG
1870,NEG
1871,NEG
1872,NEG
1873,POS
1874,NEG
1875,NEG
1876,NEG
1877,NEG
1878,POS
1879,NEG
1880,NEG
1881,NEG
1882,NEG
1883,NEG
1884,NEG
1885,NEG
1886,NEG
1887,NEG
1888,NEG
1889,NEG
1890,POS
1891,NEG
1892,NEG
1893,NEG
1894,NEG
1895,NEG
1896,NEG
1897,NEG
1898,POS
1899,POS
1900,NEG
1901,NEG
1902,NEG
1903,NEG
1904,NEG
1905,POS
1906,NEG
1907,NEG
1908,NEG
1909,NEG
1910,NEG
1911,NEG
1912,NEG
1913,NEG
1914,POS
1915,NEG
1916,NEG
1917,NEG
1918,NEG
1919,POS
1920,NEG
1921,NEG
1922,NEG
1923,NEG
1924,NEG
1925,NEG
1926,NEG
1927,NEG
1928,NEG
1929,NEG
1930,NEG
1931,POS
1932,NEG
1933,NEG
1934,NEG
1935,NEG
1936,NEG
1937,NEG
1938,NEG
1939,POS
1940,POS
1941,NEG
1942,NEG
1943,NEG
1944,NEG
1945,NEG
1946,POS
1947,NEG
1948,NEG
1949,NEG
1950,NEG
1951,NEG
1952,NEG
1953,NEG
1954,NEG
1955,POS
1956,NEG
1957,NEG
1958,NEG
1959,NEG
1960,POS
1961,NEG
1962,NEG
1963,NEG
1964,NEG
1965,NEG
1966,NEG
1967,NEG
1968,NEG
1969,NEG
1970,NEG
1971,NEG
1972,POS
1973,NEG
1974,NEG
1975,NEG
1976,NEG
1977,NEG
1978,NEG
1979,NEG
1980,POS
1981,POS
1982,NEG
1983,NEG
